时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2023-11-3 14:16:55:484	WT901BLE67(34EC198DD516)	0.000	-0.002	1.000	0.000	0.000	16.968	-0.14	-0.34	69.53	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:484	WT901BLE67(34EC198DD516)	0.028	-0.002	1.000	0.000	0.000	16.968	-0.15	-0.34	69.35	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:484	WT901BLE67(34EC198DD516)	0.028	-0.003	1.001	0.000	0.000	17.212	-0.15	-0.34	69.17	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:512	WT901BLE67(34EC198DD516)	0.028	-0.003	1.001	0.000	0.000	17.212	-0.15	-0.35	68.99	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:512	WT901BLE67(34EC198DD516)	0.028	-0.003	1.001	0.000	0.000	17.212	-0.15	-0.35	68.81	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:512	WT901BLE67(34EC198DD516)	0.014	-0.003	1.001	0.000	0.000	17.212	-0.15	-0.35	68.63	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:512	WT901BLE67(34EC198DD516)	0.014	0.000	0.999	0.000	0.000	18.127	-0.15	-0.35	68.46	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:512	WT901BLE67(34EC198DD516)	0.014	0.000	0.999	0.000	0.000	18.127	-0.15	-0.35	68.28	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:512	WT901BLE67(34EC198DD516)	-0.003	0.000	0.999	0.000	0.000	18.127	-0.15	-0.35	68.10	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:512	WT901BLE67(34EC198DD516)	-0.003	0.000	1.001	0.000	0.000	18.372	-0.15	-0.35	67.93	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:512	WT901BLE67(34EC198DD516)	-0.003	0.000	1.001	0.000	0.000	18.372	-0.15	-0.35	67.75	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:572	WT901BLE67(34EC198DD516)	-0.003	0.000	1.001	0.000	0.000	18.372	-0.15	-0.35	67.58	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:572	WT901BLE67(34EC198DD516)	0.013	0.000	1.001	0.000	0.000	18.372	-0.15	-0.35	67.40	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:572	WT901BLE67(34EC198DD516)	0.013	-0.001	0.999	0.000	0.000	18.616	-0.15	-0.35	67.23	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:572	WT901BLE67(34EC198DD516)	0.013	-0.001	0.999	0.000	0.000	18.616	-0.16	-0.35	67.06	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:573	WT901BLE67(34EC198DD516)	0.013	-0.001	0.999	0.000	0.000	18.616	-0.16	-0.35	66.88	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:573	WT901BLE67(34EC198DD516)	-0.001	-0.001	0.999	0.000	0.000	18.616	-0.16	-0.35	66.70	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:573	WT901BLE67(34EC198DD516)	-0.001	0.000	0.999	-0.061	0.000	17.151	-0.16	-0.35	66.52	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:573	WT901BLE67(34EC198DD516)	-0.001	0.000	0.999	-0.061	0.000	17.151	-0.16	-0.35	66.34	-2.900	11.775	-1.275	-0.79907	-0.00070	0.00302	-0.60117	29.1	10055.1.2	50
2023-11-3 14:16:55:608	WT901BLE67(34EC198DD516)	0.017	0.000	0.999	-0.061	0.000	17.151	-0.16	-0.35	66.15	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:608	WT901BLE67(34EC198DD516)	0.017	0.002	0.999	-0.061	0.061	19.287	-0.16	-0.35	65.98	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:608	WT901BLE67(34EC198DD516)	0.017	0.002	0.999	-0.061	0.061	19.287	-0.16	-0.35	65.81	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:608	WT901BLE67(34EC198DD516)	0.017	0.002	0.999	-0.061	0.061	19.287	-0.16	-0.35	65.64	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:608	WT901BLE67(34EC198DD516)	0.010	0.002	0.999	-0.061	0.061	19.287	-0.16	-0.35	65.47	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:608	WT901BLE67(34EC198DD516)	0.010	0.004	1.000	0.000	0.061	16.907	-0.16	-0.35	65.28	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:608	WT901BLE67(34EC198DD516)	0.010	0.004	1.000	0.000	0.061	16.907	-0.16	-0.35	65.09	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:609	WT901BLE67(34EC198DD516)	0.010	0.004	1.000	0.000	0.061	16.907	-0.16	-0.35	64.91	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:666	WT901BLE67(34EC198DD516)	0.019	0.004	1.000	0.000	0.061	16.907	-0.16	-0.35	64.73	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:666	WT901BLE67(34EC198DD516)	0.019	-0.000	0.996	0.061	-0.122	16.174	-0.17	-0.35	64.54	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:666	WT901BLE67(34EC198DD516)	0.019	-0.000	0.996	0.061	-0.122	16.174	-0.17	-0.36	64.35	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:666	WT901BLE67(34EC198DD516)	-0.016	-0.000	0.996	0.061	-0.122	16.174	-0.17	-0.36	64.16	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:666	WT901BLE67(34EC198DD516)	-0.016	0.001	1.002	0.427	-0.244	17.273	-0.16	-0.36	63.98	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:667	WT901BLE67(34EC198DD516)	-0.016	0.001	1.002	0.427	-0.244	17.273	-0.16	-0.36	63.79	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:667	WT901BLE67(34EC198DD516)	-0.016	0.001	1.002	0.427	-0.244	17.273	-0.16	-0.36	63.61	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:667	WT901BLE67(34EC198DD516)	0.015	0.001	1.002	0.427	-0.244	17.273	-0.16	-0.36	63.43	-2.900	11.775	-1.275	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:694	WT901BLE67(34EC198DD516)	0.015	0.000	1.000	-0.061	0.061	16.052	-0.16	-0.36	63.24	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:694	WT901BLE67(34EC198DD516)	0.015	0.000	1.000	-0.061	0.061	16.052	-0.16	-0.36	63.05	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:694	WT901BLE67(34EC198DD516)	0.020	0.000	1.000	-0.061	0.061	16.052	-0.16	-0.36	62.86	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:694	WT901BLE67(34EC198DD516)	0.020	0.000	0.999	0.000	0.366	16.663	-0.16	-0.36	62.67	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:694	WT901BLE67(34EC198DD516)	0.020	0.000	0.999	0.000	0.366	16.663	-0.16	-0.36	62.48	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:694	WT901BLE67(34EC198DD516)	0.020	0.000	0.999	0.000	0.366	16.663	-0.16	-0.36	62.30	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:694	WT901BLE67(34EC198DD516)	0.000	0.000	0.999	0.000	0.366	16.663	-0.16	-0.36	62.11	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:694	WT901BLE67(34EC198DD516)	0.000	0.000	0.999	0.000	0.122	16.602	-0.16	-0.36	61.92	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:752	WT901BLE67(34EC198DD516)	0.000	0.000	0.999	0.000	0.122	16.602	-0.16	-0.36	61.74	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:752	WT901BLE67(34EC198DD516)	0.000	0.000	0.999	0.000	0.122	16.602	-0.16	-0.36	61.56	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:752	WT901BLE67(34EC198DD516)	0.013	0.000	0.999	0.000	0.122	16.602	-0.16	-0.36	61.37	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:753	WT901BLE67(34EC198DD516)	0.013	-0.001	0.999	0.000	0.122	16.968	-0.16	-0.36	61.18	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:753	WT901BLE67(34EC198DD516)	0.013	-0.001	0.999	0.000	0.122	16.968	-0.17	-0.36	61.00	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:753	WT901BLE67(34EC198DD516)	0.001	-0.001	0.999	0.000	0.122	16.968	-0.17	-0.36	60.81	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:753	WT901BLE67(34EC198DD516)	0.001	0.001	1.000	0.000	0.000	16.296	-0.17	-0.36	60.63	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:753	WT901BLE67(34EC198DD516)	0.001	0.001	1.000	0.000	0.000	16.296	-0.17	-0.36	60.44	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:781	WT901BLE67(34EC198DD516)	0.001	0.001	1.000	0.000	0.000	16.296	-0.17	-0.36	60.25	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:781	WT901BLE67(34EC198DD516)	0.025	0.001	1.000	0.000	0.000	16.296	-0.17	-0.36	60.06	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:781	WT901BLE67(34EC198DD516)	0.025	-0.001	1.000	0.061	0.000	16.113	-0.17	-0.36	59.88	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:781	WT901BLE67(34EC198DD516)	0.025	-0.001	1.000	0.061	0.000	16.113	-0.17	-0.36	59.68	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:781	WT901BLE67(34EC198DD516)	0.027	-0.001	1.000	0.061	0.000	16.113	-0.17	-0.36	59.50	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:781	WT901BLE67(34EC198DD516)	0.027	-0.003	1.000	0.061	-0.244	19.531	-0.17	-0.36	59.33	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:782	WT901BLE67(34EC198DD516)	0.027	-0.003	1.000	0.061	-0.244	19.531	-0.17	-0.36	59.16	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:782	WT901BLE67(34EC198DD516)	0.027	-0.003	1.000	0.061	-0.244	19.531	-0.17	-0.36	58.99	-11.783	14.700	-3.375	-0.82849	-0.00058	0.00327	-0.55994	29.1	10055.1.2	50
2023-11-3 14:16:55:842	WT901BLE67(34EC198DD516)	0.016	-0.003	1.000	0.061	-0.244	19.531	-0.18	-0.37	58.82	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:842	WT901BLE67(34EC198DD516)	0.016	-0.000	1.000	0.000	0.000	19.592	-0.18	-0.37	58.64	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:842	WT901BLE67(34EC198DD516)	0.016	-0.000	1.000	0.000	0.000	19.592	-0.18	-0.37	58.47	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:842	WT901BLE67(34EC198DD516)	0.016	-0.000	1.000	0.000	0.000	19.592	-0.18	-0.37	58.30	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:842	WT901BLE67(34EC198DD516)	-0.000	-0.000	1.000	0.000	0.000	19.592	-0.18	-0.37	58.13	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:843	WT901BLE67(34EC198DD516)	-0.000	0.001	1.000	0.000	0.183	19.226	-0.18	-0.37	57.96	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:843	WT901BLE67(34EC198DD516)	-0.000	0.001	1.000	0.000	0.183	19.226	-0.18	-0.37	57.78	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:843	WT901BLE67(34EC198DD516)	-0.000	0.001	1.000	0.000	0.183	19.226	-0.18	-0.37	57.61	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:871	WT901BLE67(34EC198DD516)	0.001	0.001	1.000	0.000	0.183	19.226	-0.18	-0.37	57.44	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:871	WT901BLE67(34EC198DD516)	0.001	0.002	1.000	0.000	0.000	19.104	-0.18	-0.37	57.27	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:871	WT901BLE67(34EC198DD516)	0.001	0.002	1.000	0.000	0.000	19.104	-0.19	-0.37	57.10	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:871	WT901BLE67(34EC198DD516)	0.003	0.002	1.000	0.000	0.000	19.104	-0.19	-0.37	56.92	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:871	WT901BLE67(34EC198DD516)	0.003	0.000	0.999	0.000	-0.061	18.127	-0.19	-0.37	56.74	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:872	WT901BLE67(34EC198DD516)	0.003	0.000	0.999	0.000	-0.061	18.127	-0.19	-0.37	56.56	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:872	WT901BLE67(34EC198DD516)	0.003	0.000	0.999	0.000	-0.061	18.127	-0.19	-0.37	56.39	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:872	WT901BLE67(34EC198DD516)	-0.003	0.000	0.999	0.000	-0.061	18.127	-0.19	-0.37	56.21	-11.783	14.700	-3.375	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:932	WT901BLE67(34EC198DD516)	-0.003	0.002	0.999	0.183	-0.061	15.930	-0.19	-0.37	56.02	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:933	WT901BLE67(34EC198DD516)	-0.003	0.002	0.999	0.183	-0.061	15.930	-0.19	-0.37	55.83	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:933	WT901BLE67(34EC198DD516)	0.011	0.002	0.999	0.183	-0.061	15.930	-0.19	-0.37	55.64	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:933	WT901BLE67(34EC198DD516)	0.011	0.001	1.000	0.000	-0.061	15.564	-0.19	-0.37	55.45	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:933	WT901BLE67(34EC198DD516)	0.011	0.001	1.000	0.000	-0.061	15.564	-0.19	-0.38	55.26	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:933	WT901BLE67(34EC198DD516)	0.011	0.001	1.000	0.000	-0.061	15.564	-0.19	-0.38	55.07	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:933	WT901BLE67(34EC198DD516)	-0.000	0.001	1.000	0.000	-0.061	15.564	-0.19	-0.38	54.88	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:933	WT901BLE67(34EC198DD516)	-0.000	0.000	0.999	0.000	0.000	15.076	-0.19	-0.38	54.69	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:991	WT901BLE67(34EC198DD516)	-0.000	0.000	0.999	0.000	0.000	15.076	-0.19	-0.38	54.50	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:991	WT901BLE67(34EC198DD516)	0.027	0.000	0.999	0.000	0.000	15.076	-0.19	-0.38	54.31	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:992	WT901BLE67(34EC198DD516)	0.027	-0.003	1.001	0.000	0.000	14.648	-0.19	-0.38	54.11	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:992	WT901BLE67(34EC198DD516)	0.027	-0.003	1.001	0.000	0.000	14.648	-0.19	-0.38	53.92	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:992	WT901BLE67(34EC198DD516)	0.027	-0.003	1.001	0.000	0.000	14.648	-0.19	-0.38	53.72	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:992	WT901BLE67(34EC198DD516)	0.026	-0.003	1.001	0.000	0.000	14.648	-0.19	-0.38	53.53	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:992	WT901BLE67(34EC198DD516)	0.026	-0.002	0.999	0.061	0.061	18.005	-0.19	-0.38	53.36	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:992	WT901BLE67(34EC198DD516)	0.026	-0.002	0.999	0.061	0.061	18.005	-0.19	-0.38	53.18	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:995	WT901BLE67(34EC198DD516)	0.026	-0.002	0.999	0.061	0.061	18.005	-0.19	-0.38	53.00	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:996	WT901BLE67(34EC198DD516)	0.009	-0.002	0.999	0.061	-0.061	18.188	-0.19	-0.38	52.82	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:996	WT901BLE67(34EC198DD516)	0.009	0.000	0.999	0.061	-0.061	18.188	-0.19	-0.38	52.65	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:996	WT901BLE67(34EC198DD516)	0.009	0.000	0.999	0.061	-0.061	18.188	-0.19	-0.38	52.48	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:996	WT901BLE67(34EC198DD516)	-0.001	0.000	0.999	0.061	-0.061	18.188	-0.19	-0.38	52.30	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:996	WT901BLE67(34EC198DD516)	-0.001	0.001	1.001	0.000	0.000	17.029	-0.19	-0.38	52.12	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:996	WT901BLE67(34EC198DD516)	-0.001	0.001	1.001	0.000	0.000	17.029	-0.19	-0.39	51.94	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:55:996	WT901BLE67(34EC198DD516)	-0.001	0.001	1.001	0.000	0.000	17.029	-0.20	-0.39	51.76	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:52	WT901BLE67(34EC198DD516)	0.026	0.001	1.001	0.000	0.000	17.029	-0.20	-0.39	51.58	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:52	WT901BLE67(34EC198DD516)	0.026	-0.002	0.999	0.000	-0.122	18.372	-0.20	-0.39	51.41	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:52	WT901BLE67(34EC198DD516)	0.026	-0.002	0.999	0.000	-0.122	18.372	-0.20	-0.39	51.23	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:52	WT901BLE67(34EC198DD516)	0.026	-0.002	0.999	0.000	-0.122	18.372	-0.20	-0.39	51.06	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:53	WT901BLE67(34EC198DD516)	0.007	-0.002	0.999	0.000	-0.122	18.372	-0.20	-0.40	50.88	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:53	WT901BLE67(34EC198DD516)	0.007	0.000	0.999	0.061	-0.183	18.799	-0.20	-0.40	50.71	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:53	WT901BLE67(34EC198DD516)	0.007	0.000	0.999	0.061	-0.183	18.799	-0.20	-0.40	50.54	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:53	WT901BLE67(34EC198DD516)	0.009	0.000	0.999	0.061	-0.183	18.799	-0.20	-0.40	50.37	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:82	WT901BLE67(34EC198DD516)	0.009	-0.000	0.997	0.061	-0.061	18.921	-0.20	-0.40	50.20	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:82	WT901BLE67(34EC198DD516)	0.009	-0.000	0.997	0.061	-0.061	18.921	-0.20	-0.40	50.03	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:82	WT901BLE67(34EC198DD516)	0.009	-0.000	0.997	0.061	-0.061	18.921	-0.20	-0.40	49.86	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:82	WT901BLE67(34EC198DD516)	0.005	-0.000	0.997	0.061	-0.061	18.921	-0.20	-0.40	49.70	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:82	WT901BLE67(34EC198DD516)	0.005	0.001	1.000	0.183	0.000	19.043	-0.20	-0.40	49.53	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:82	WT901BLE67(34EC198DD516)	0.005	0.001	1.000	0.183	0.000	19.043	-0.20	-0.40	49.36	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
2023-11-3 14:16:56:82	WT901BLE67(34EC198DD516)	0.005	0.001	1.000	0.183	0.000	19.043	-0.20	-0.41	49.19	-16.033	15.950	-3.458	-0.86075	-0.00031	0.00345	-0.50891	29.1	10055.1.2	50
