时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2023-11-3 14:17:43:246	WT901BLE67(34EC198DD516)	0.012	-0.006	0.998	0.122	0.061	18.250	-0.53	-0.62	-9.68	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:246	WT901BLE67(34EC198DD516)	0.012	-0.005	1.000	0.061	0.000	18.433	-0.53	-0.62	-9.68	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:246	WT901BLE67(34EC198DD516)	0.012	-0.005	1.000	0.061	0.000	18.433	-0.53	-0.62	-9.68	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:246	WT901BLE67(34EC198DD516)	0.012	-0.005	1.000	0.061	0.000	18.433	-0.53	-0.62	-9.68	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:246	WT901BLE67(34EC198DD516)	0.009	-0.005	1.000	0.061	0.000	18.433	-0.53	-0.62	-9.68	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:247	WT901BLE67(34EC198DD516)	0.009	-0.006	1.000	0.061	-0.061	17.822	-0.53	-0.62	-9.68	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:247	WT901BLE67(34EC198DD516)	0.009	-0.006	1.000	0.061	-0.061	17.822	-0.53	-0.62	-9.68	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:247	WT901BLE67(34EC198DD516)	0.009	-0.006	1.000	0.061	-0.061	17.822	-0.53	-0.62	-9.68	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:275	WT901BLE67(34EC198DD516)	0.019	-0.006	1.000	0.061	-0.061	17.822	-0.53	-0.62	-9.69	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:275	WT901BLE67(34EC198DD516)	0.019	-0.007	1.000	0.061	-0.122	18.005	-0.53	-0.62	-9.69	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:275	WT901BLE67(34EC198DD516)	0.019	-0.007	1.000	0.061	-0.122	18.005	-0.53	-0.62	-9.70	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:275	WT901BLE67(34EC198DD516)	0.019	-0.007	1.000	0.061	-0.122	18.005	-0.53	-0.62	-9.70	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:275	WT901BLE67(34EC198DD516)	0.015	-0.007	1.000	0.061	-0.122	18.005	-0.53	-0.62	-9.70	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:275	WT901BLE67(34EC198DD516)	0.015	-0.008	1.000	0.061	-0.122	18.250	-0.53	-0.62	-9.70	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:275	WT901BLE67(34EC198DD516)	0.015	-0.008	1.000	0.061	-0.122	18.250	-0.53	-0.62	-9.70	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:275	WT901BLE67(34EC198DD516)	-0.011	-0.008	1.000	0.061	-0.122	18.250	-0.53	-0.62	-9.70	-31.433	36.633	6.175	-0.99646	0.00510	0.00516	0.08334	29.1	10055.1.2	50
2023-11-3 14:17:43:364	WT901BLE67(34EC198DD516)	-0.011	-0.001	1.000	0.061	-0.122	16.235	-0.53	-0.62	-9.71	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:364	WT901BLE67(34EC198DD516)	-0.011	-0.001	1.000	0.061	-0.122	16.235	-0.53	-0.62	-9.72	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:364	WT901BLE67(34EC198DD516)	-0.011	-0.001	1.000	0.061	-0.122	16.235	-0.53	-0.62	-9.73	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:364	WT901BLE67(34EC198DD516)	0.042	-0.001	1.000	0.061	-0.122	16.235	-0.53	-0.62	-9.74	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:364	WT901BLE67(34EC198DD516)	0.042	-0.009	1.000	0.000	-0.122	16.724	-0.53	-0.62	-9.76	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:364	WT901BLE67(34EC198DD516)	0.042	-0.009	1.000	0.000	-0.122	16.724	-0.53	-0.62	-9.76	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:364	WT901BLE67(34EC198DD516)	0.004	-0.009	1.000	0.000	-0.122	16.724	-0.53	-0.62	-9.77	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:364	WT901BLE67(34EC198DD516)	0.004	-0.013	0.999	-0.061	-0.183	19.836	-0.53	-0.62	-9.76	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:393	WT901BLE67(34EC198DD516)	0.004	-0.013	0.999	-0.061	-0.183	19.836	-0.53	-0.62	-9.76	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:394	WT901BLE67(34EC198DD516)	0.004	-0.013	0.999	-0.061	-0.183	19.836	-0.53	-0.62	-9.75	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:394	WT901BLE67(34EC198DD516)	0.024	-0.013	0.999	-0.061	-0.183	19.836	-0.54	-0.62	-9.74	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:394	WT901BLE67(34EC198DD516)	0.024	-0.006	1.000	0.122	-0.061	15.686	-0.54	-0.62	-9.76	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:394	WT901BLE67(34EC198DD516)	0.024	-0.006	1.000	0.122	-0.061	15.686	-0.54	-0.62	-9.77	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:394	WT901BLE67(34EC198DD516)	0.024	-0.006	1.000	0.122	-0.061	15.686	-0.54	-0.62	-9.78	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:394	WT901BLE67(34EC198DD516)	0.010	-0.006	1.000	0.122	-0.061	15.686	-0.54	-0.62	-9.79	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:394	WT901BLE67(34EC198DD516)	0.010	-0.005	0.999	0.183	0.244	18.127	-0.54	-0.62	-9.80	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:428	WT901BLE67(34EC198DD516)	0.010	-0.005	0.999	0.183	0.244	18.127	-0.54	-0.62	-9.80	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:428	WT901BLE67(34EC198DD516)	0.010	-0.005	0.999	0.183	0.244	18.127	-0.54	-0.62	-9.80	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:428	WT901BLE67(34EC198DD516)	0.010	-0.005	0.999	0.183	0.244	18.127	-0.53	-0.62	-9.80	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:428	WT901BLE67(34EC198DD516)	0.010	-0.006	0.999	0.061	0.183	17.517	-0.54	-0.62	-9.81	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:428	WT901BLE67(34EC198DD516)	0.010	-0.006	0.999	0.061	0.183	17.517	-0.54	-0.62	-9.81	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:428	WT901BLE67(34EC198DD516)	0.010	-0.006	0.999	0.061	0.183	17.517	-0.54	-0.61	-9.81	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:428	WT901BLE67(34EC198DD516)	0.017	-0.006	0.999	0.061	0.183	17.517	-0.54	-0.61	-9.82	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:428	WT901BLE67(34EC198DD516)	0.017	-0.006	0.999	0.183	0.244	16.846	-0.54	-0.61	-9.83	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:429	WT901BLE67(34EC198DD516)	0.017	-0.006	0.999	0.183	0.244	16.846	-0.54	-0.61	-9.83	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:429	WT901BLE67(34EC198DD516)	0.021	-0.006	0.999	0.183	0.244	16.846	-0.53	-0.60	-9.84	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:429	WT901BLE67(34EC198DD516)	0.021	-0.005	0.998	0.244	0.244	18.127	-0.53	-0.60	-9.84	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:429	WT901BLE67(34EC198DD516)	0.021	-0.005	0.998	0.244	0.244	18.127	-0.53	-0.60	-9.84	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:429	WT901BLE67(34EC198DD516)	0.004	-0.005	0.998	0.244	0.244	18.127	-0.53	-0.60	-9.84	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:429	WT901BLE67(34EC198DD516)	0.004	-0.006	0.998	0.061	0.061	18.250	-0.53	-0.60	-9.84	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:429	WT901BLE67(34EC198DD516)	0.004	-0.006	0.998	0.061	0.061	18.250	-0.53	-0.60	-9.84	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:429	WT901BLE67(34EC198DD516)	0.004	-0.006	0.998	0.061	0.061	18.250	-0.53	-0.60	-9.84	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:483	WT901BLE67(34EC198DD516)	0.001	-0.006	0.998	0.061	0.061	18.250	-0.53	-0.60	-9.85	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:483	WT901BLE67(34EC198DD516)	0.001	-0.004	0.999	0.122	0.000	16.174	-0.53	-0.60	-9.86	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:483	WT901BLE67(34EC198DD516)	0.001	-0.004	0.999	0.122	0.000	16.174	-0.53	-0.60	-9.87	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:483	WT901BLE67(34EC198DD516)	0.001	-0.004	0.999	0.122	0.000	16.174	-0.53	-0.60	-9.88	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:483	WT901BLE67(34EC198DD516)	0.032	-0.004	0.999	0.122	0.000	16.174	-0.53	-0.60	-9.89	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:484	WT901BLE67(34EC198DD516)	0.032	-0.006	0.998	0.122	0.000	16.113	-0.53	-0.60	-9.90	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:484	WT901BLE67(34EC198DD516)	0.032	-0.006	0.998	0.122	0.000	16.113	-0.53	-0.60	-9.92	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:484	WT901BLE67(34EC198DD516)	0.016	-0.006	0.998	0.122	0.000	16.113	-0.53	-0.60	-9.93	-31.433	36.633	6.175	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:546	WT901BLE67(34EC198DD516)	0.016	-0.005	0.999	0.061	-0.061	18.799	-0.53	-0.60	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:546	WT901BLE67(34EC198DD516)	0.016	-0.005	0.999	0.061	-0.061	18.799	-0.53	-0.60	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:546	WT901BLE67(34EC198DD516)	0.016	-0.005	0.999	0.061	-0.061	18.799	-0.53	-0.60	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:546	WT901BLE67(34EC198DD516)	0.017	-0.005	0.999	0.061	-0.061	18.799	-0.53	-0.60	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:546	WT901BLE67(34EC198DD516)	0.017	-0.007	1.000	0.000	-0.122	17.578	-0.53	-0.60	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:546	WT901BLE67(34EC198DD516)	0.017	-0.007	1.000	0.000	-0.122	17.578	-0.53	-0.60	-9.93	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:546	WT901BLE67(34EC198DD516)	0.017	-0.007	1.000	0.000	-0.122	17.578	-0.54	-0.60	-9.93	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:546	WT901BLE67(34EC198DD516)	0.017	-0.007	1.000	0.000	-0.122	17.578	-0.54	-0.60	-9.93	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:575	WT901BLE67(34EC198DD516)	0.017	-0.006	1.000	0.000	-0.122	18.555	-0.54	-0.60	-9.93	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:575	WT901BLE67(34EC198DD516)	0.017	-0.006	1.000	0.000	-0.122	18.555	-0.54	-0.60	-9.93	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:575	WT901BLE67(34EC198DD516)	0.009	-0.006	1.000	0.000	-0.122	18.555	-0.54	-0.60	-9.93	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:575	WT901BLE67(34EC198DD516)	0.009	-0.004	1.001	0.000	-0.183	19.348	-0.54	-0.60	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:575	WT901BLE67(34EC198DD516)	0.009	-0.004	1.001	0.000	-0.183	19.348	-0.54	-0.60	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:575	WT901BLE67(34EC198DD516)	0.009	-0.004	1.001	0.000	-0.183	19.348	-0.54	-0.60	-9.91	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:575	WT901BLE67(34EC198DD516)	0.009	-0.004	1.001	0.000	-0.183	19.348	-0.54	-0.60	-9.90	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:576	WT901BLE67(34EC198DD516)	0.009	-0.007	1.002	0.000	-0.366	17.639	-0.54	-0.61	-9.91	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:604	WT901BLE67(34EC198DD516)	0.009	-0.007	1.002	0.000	-0.366	17.639	-0.54	-0.61	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:604	WT901BLE67(34EC198DD516)	0.009	-0.007	1.002	0.000	-0.366	17.639	-0.54	-0.61	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:604	WT901BLE67(34EC198DD516)	0.029	-0.007	1.002	0.000	-0.366	17.639	-0.54	-0.61	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:604	WT901BLE67(34EC198DD516)	0.029	-0.010	1.000	0.183	0.183	18.250	-0.54	-0.61	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:604	WT901BLE67(34EC198DD516)	0.029	-0.010	1.000	0.183	0.183	18.250	-0.54	-0.61	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:604	WT901BLE67(34EC198DD516)	-0.002	-0.010	1.000	0.183	0.183	18.250	-0.54	-0.61	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:605	WT901BLE67(34EC198DD516)	-0.002	-0.007	1.000	0.122	0.122	17.883	-0.54	-0.61	-9.92	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:605	WT901BLE67(34EC198DD516)	-0.002	-0.007	1.000	0.122	0.122	17.883	-0.54	-0.61	-9.93	-30.617	35.550	7.008	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:636	WT901BLE67(34EC198DD516)	-0.002	-0.007	1.000	0.122	0.122	17.883	-0.54	-0.60	-9.93	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:636	WT901BLE67(34EC198DD516)	0.004	-0.007	1.000	0.122	0.122	17.883	-0.54	-0.60	-9.93	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:636	WT901BLE67(34EC198DD516)	0.004	-0.005	0.999	0.122	0.061	15.808	-0.54	-0.60	-9.94	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:636	WT901BLE67(34EC198DD516)	0.004	-0.005	0.999	0.122	0.061	15.808	-0.54	-0.60	-9.95	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:636	WT901BLE67(34EC198DD516)	0.004	-0.005	0.999	0.122	0.061	15.808	-0.54	-0.60	-9.96	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:636	WT901BLE67(34EC198DD516)	0.037	-0.005	0.999	0.122	0.061	15.808	-0.54	-0.60	-9.98	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:636	WT901BLE67(34EC198DD516)	0.037	-0.006	0.998	0.122	0.122	16.235	-0.54	-0.60	-9.99	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:636	WT901BLE67(34EC198DD516)	0.037	-0.006	0.998	0.122	0.122	16.235	-0.54	-0.60	-10.00	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:693	WT901BLE67(34EC198DD516)	0.004	-0.006	0.998	0.122	0.122	16.235	-0.54	-0.60	-10.01	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:693	WT901BLE67(34EC198DD516)	0.004	-0.003	1.000	0.061	0.000	17.944	-0.54	-0.60	-10.01	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:693	WT901BLE67(34EC198DD516)	0.004	-0.003	1.000	0.061	0.000	17.944	-0.54	-0.60	-10.01	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:694	WT901BLE67(34EC198DD516)	0.004	-0.003	1.000	0.061	0.000	17.944	-0.54	-0.60	-10.01	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:694	WT901BLE67(34EC198DD516)	0.022	-0.003	1.000	0.061	0.000	17.944	-0.54	-0.60	-10.01	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:694	WT901BLE67(34EC198DD516)	0.022	-0.009	1.000	0.000	0.122	18.127	-0.54	-0.60	-10.01	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:694	WT901BLE67(34EC198DD516)	0.022	-0.009	1.000	0.000	0.122	18.127	-0.54	-0.60	-10.01	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:694	WT901BLE67(34EC198DD516)	0.022	-0.009	1.000	0.000	0.122	18.127	-0.54	-0.60	-10.01	-29.842	34.917	7.392	-0.99634	0.00510	0.00497	0.08459	29.1	10055.1.2	50
2023-11-3 14:17:43:727	WT901BLE67(34EC198DD516)	0.018	-0.009	1.000	0.000	0.122	18.127	-0.54	-0.59	-10.01	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:727	WT901BLE67(34EC198DD516)	0.018	-0.007	0.999	0.061	0.183	18.127	-0.54	-0.59	-10.01	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:727	WT901BLE67(34EC198DD516)	0.018	-0.007	0.999	0.061	0.183	18.127	-0.54	-0.59	-10.01	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:727	WT901BLE67(34EC198DD516)	0.001	-0.007	0.999	0.061	0.183	18.127	-0.54	-0.59	-10.02	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:727	WT901BLE67(34EC198DD516)	0.001	-0.000	0.998	0.000	0.000	18.250	-0.54	-0.59	-10.02	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:727	WT901BLE67(34EC198DD516)	0.001	-0.000	0.998	0.000	0.000	18.250	-0.54	-0.59	-10.02	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:727	WT901BLE67(34EC198DD516)	0.001	-0.000	0.998	0.000	0.000	18.250	-0.54	-0.59	-10.02	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:727	WT901BLE67(34EC198DD516)	0.021	-0.000	0.998	0.000	0.000	18.250	-0.54	-0.59	-10.01	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:753	WT901BLE67(34EC198DD516)	0.021	-0.008	1.000	0.061	-0.183	17.700	-0.54	-0.59	-10.02	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:753	WT901BLE67(34EC198DD516)	0.021	-0.008	1.000	0.061	-0.183	17.700	-0.54	-0.59	-10.02	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:753	WT901BLE67(34EC198DD516)	0.021	-0.008	1.000	0.061	-0.183	17.700	-0.54	-0.59	-10.03	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:753	WT901BLE67(34EC198DD516)	0.020	-0.008	1.000	0.061	-0.183	17.700	-0.54	-0.59	-10.03	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:753	WT901BLE67(34EC198DD516)	0.020	-0.007	1.001	0.061	0.000	18.066	-0.54	-0.59	-10.03	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:753	WT901BLE67(34EC198DD516)	0.020	-0.007	1.001	0.061	0.000	18.066	-0.54	-0.59	-10.03	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:753	WT901BLE67(34EC198DD516)	0.020	-0.007	1.001	0.061	0.000	18.066	-0.55	-0.59	-10.03	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:753	WT901BLE67(34EC198DD516)	-0.005	-0.007	1.001	0.061	0.000	18.066	-0.55	-0.59	-10.03	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:813	WT901BLE67(34EC198DD516)	-0.005	-0.002	1.000	-0.061	0.061	18.616	-0.55	-0.59	-10.03	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:813	WT901BLE67(34EC198DD516)	-0.005	-0.002	1.000	-0.061	0.061	18.616	-0.55	-0.59	-10.03	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
2023-11-3 14:17:43:813	WT901BLE67(34EC198DD516)	0.002	-0.002	1.000	-0.061	0.061	18.616	-0.55	-0.59	-10.02	-29.842	34.917	7.392	-0.99612	0.00516	0.00479	0.08728	29.1	10055.1.2	50
